aggregation-time,tipo_imposta,Tipo Imposta,spesa,SPESA TOTALE,cod_imposta,2cod_imposta,cod imposta ext,ente,ente%code,cod_tipoimposta,rata,note,fonte_dato,area_geografica,anno,mese,regione
2024-03-09T03:46:34.916,Previdenziali,Previdenziali,"2341816,480093224440",2341816.4800932244,19,19,19,Ente_045,45,2,202405,,,Sud,2024,5,Lazio
2024-12-19T07:58:00.905,Erariali ,Erariali,1387399.6007281544,1387399.6007281544,9,9,9,Ente_097,97,3,202306,,,Sud,2023,6,Umbria
2024-10-08T15:49:34.621,PREVIDENZIALI,Previdenziali,4212985.321932016,4212985.321932016,5,5,5,Ente_050,50,1,202301,,,,2023,1,Marche
2024-03-16T08:27:05.845,Previdenziali,Previdenziali,4993748.808786174,4993748.808786174,7,7,7,Ente_003,3,5,202407,,,Centro,2024,7,Puglia
2024-04-08T12:10:17.868,Previdenziali,Previdenziali,3241208.9244874385,3241208.9244874385,13,13,13,Ente_076,76,5,202407,,,Sud,2024,7,Veneto
2024-04-01T07:02:19.657,Assistenziali,Assistenziali,1253056.3833128568,1253056.3833128568,18,18,18,Ente_033,33,1,202301,,,Centro,2023,1,Marche
2024-11-10T14:42:20.727,Previdenziali,Previdenziali,1194836.569988883,1194836.569988883,13,19,19,Ente_088,88,5,202312,,,Isole,2023,12,Lombardia
2024-11-14T11:29:54.909,ERARIALI,Erariali,289475.7743800838,289475.7743800838,7,7,7,Ente_071,8,5,202305,,,Isole,2023,5,Abruzzo
2024-01-09T21:46:38.673,Erariali,Erariali,387387.89953191025,387387.89953191025,8,8,8,Ente_058,58,1,202308,,,,2023,8,Sicilia
2024-09-12T10:35:11.127,Previdenziali,Previdenziali,4575000.492818629,4575000.492818629,4,4,4,Ente_072,72,2,202312,,,Centro,2023,12,Emilia-Romagna
2024-06-27T20:28:22.313,Da definire,Netto,483339.0481407032,483339.0481407032,17,17,17,Ente_047,47,1,202412,,,Nord,2024,12,Puglia
2024-11-25T02:14:08.331,Netto,Netto,2422234.897535617,2422234.897535617,10,10,10,Ente_037,37,4,202312,,,Nord,2023,12,Valle d'Aosta
2024-04-02T06:16:19.149,ERARIALI,Erariali,3490910.776686198,3490910.776686198,4,4,4,Ente_054,54,4,202405,,,Centro,2024,5,Valle d'Aosta
2024-02-08T13:17:48.453,Erariali,Erariali,4251923.5590852415,4251923.5590852415,5,5,5,Ente_035,35,4,202310,,,Sud,2023,10,Basilicata
2024-02-07T16:33:35.035,Da definire,Erariali,857183.4803183827,857183.4803183827,5,5,5,Ente_063,63,3,202304,,,Nord,2023,4,Puglia
2024-01-11T02:52:51.684,Mista,Erariali,2189455.616947659,2189455.616947659,18,18,18,Ente_007,7,3,202302,,,Nord,2023,2,Friuli-Venezia Giulia
2024-03-06T10:37:17.419,ERARIALI,Erariali,1258149.4948738737,1258149.4948738737,2,2,2,Ente_004,4,2,202307,,,Nord,2023,7,Calabria
2024-11-20T01:24:52.021,Assistenziali,Assistenziali,1279859.6267430417,1279859.6267430417,11,11,11,Ente_034,34,1,202306,,,,2023,6,Friuli-Venezia Giulia
2024-12-19T04:16:22.205,Previdenziali,Previdenziali,1519892.6981258928,1519892.6981258928,1,1,1,Ente_039,39,2,202301,,,,2023,1,Trentino-Alto Adige
2024-05-21T22:00:06.638,Previdenziali,Previdenziali,2935993.955877918,2935993.955877918,7,7,7,Ente_086,86,4,202406,Dato stimato,,Sud,2024,6,Piemonte
2023/05/07,Da definire,Netto,83870.78095625545,83870.78095625545,12,12,12,Ente_033,33,4,202306,,,Nord,2023,6,Campania
23.04.2023,Erariali,Erariali,2044422.665291324,2044422.665291324,8,8,8,Ente_075,75,3,202404,,,,2024,4,Emilia-Romagna
2024-10-02T22:46:02.355,Previdenziali,Previdenziali,934963.84602873,934963.84602873,12,12,12,Ente_009,9,4,202308,,,Nord,2023,8,Valle d'Aosta
2024-04-21T03:14:43.439,Erariali,Erariali,4835625.424054662,4835625.424054662,15,15,15,Ente_015,15,3,202409,,,,2024,9,Calabria
2024-09-23T03:03:40.728,erariali,Erariali,2914063.0670923013,2914063.0670923013,14,14,14,Ente_092,92,2,202301,,,,2023,1,Marche
2024-11-27T10:31:59.095,Netto,Netto,4340609.248682783,4340609.248682783,20,20,20,Ente_030,30,1,202401,,,Sud,2024,1,Piemonte
2024-09-11T06:59:18.928,Erariali,Netto,979254.2438612905,979254.2438612905,1,1,8,Ente_044,44,1,202304,,,Centro,2023,4,Toscana
2024-02-04T05:57:14.940,Previdenziali,Previdenziali,4050268.4809196154,4050268.4809196154,3,3,3,Ente_023,23,1,202306,,,Centro,2023,6,Trentino-Alto Adige
2024-12-28T03:16:02.163,Erariali ,Erariali,2074497.5240648615,2074497.5240648615,1,1,1,Ente_068,68,1,202312,Da riconciliare,,Sud,2023,12,Friuli-Venezia Giulia
2024-09-04T02:58:29.147,Netto,Netto,889295.7495581628,889295.7495581628,11,11,11,Ente_078,78,5,202408,,,Nord,2024,8,Sardegna
2024-09-28T19:23:07.529,Erariali,Erariali,"3806464,766738775652",3806464.7667387757,9,9,9,Ente_083,83,2,202408,,,Nord,2024,8,Emilia-Romagna
2024-01-01T12:06:25.293,Assistenziali,Assistenziali,3810293.4769787895,3810293.4769787895,4,4,4,Ente_088,88,3,202409,,Sistema legacy,Sud,2024,9,Sardegna
2024-12-22T06:01:13.194,Netto,Netto,4979443.646413441,4979443.646413441,8,8,8,Ente_057,57,2,202406,,,Isole,2024,6,Puglia
14.05.2023,PREVIDENZIALI,Previdenziali,3904905.371729022,3904905.371729022,17,17,17,Ente_045,45,2,202412,,,Centro,2024,12,Umbria
2024-11-22T15:43:57.479,Mista,Erariali,727190.9723877122,727190.9723877122,14,14,14,Ente_100,100,5,202302,,,Nord,2023,2,Marche
2024-01-30T09:24:08.876,Erariali ,Erariali,1613401.1641868553,1613401.1641868553,20,20,20,Ente_071,71,5,202308,,,,2023,8,Veneto
2024-07-14T10:46:12.122,Erariali,Erariali,2259182.8595384387,2259182.8595384387,16,16,16,Ente_018,18,1,202309,,,Centro,2023,9,Abruzzo
2024-07-31T09:59:33.399,Netto,Netto,634137.3757432656,634137.3757432656,20,20,20,Ente_045,45,1,202405,,,Centro,2024,5,Piemonte
2024-06-18T11:46:35.698,Netto,Netto,3940406.8332646224,3940406.8332646224,2,2,2,Ente_049,49,4,202304,,,Sud,2023,4,Lazio
2024-12-03T21:14:03.964,Erariali,Erariali,2633965.99102502,2633965.99102502,8,8,8,Ente_015,15,4,202403,,,,2024,3,Valle d'Aosta
2024-12-08T03:12:43.451,Erariali,Erariali,4722303.395909672,4722303.395909672,15,15,15,Ente_047,47,5,202305,,,Nord,2023,5,Lazio
2024-05-01T15:54:59.660,Previdenziali,Previdenziali,2946951.4144845754,2946951.4144845754,4,4,4,Ente_005,5,1,202407,,,Nord,2024,7,Abruzzo
2024-04-06T03:21:01.103,Mista,Assistenziali,2614972.5196075314,2614972.5196075314,15,15,15,Ente_100,100,3,202401,,,,2024,1,Puglia
2024-01-24T06:03:41.754,Mista,Netto,358054.3395113888,358054.3395113888,1,13,13,Ente_062,62,5,202305,,,Isole,2023,5,Liguria
18.03.2023,Erariali,Assistenziali,"747580,178817944368",747580.1788179444,13,13,13,Ente_084,84,4,202408,,,,2024,8,Veneto
2024-07-19T10:59:11.742,ERARIALI,Erariali,4247780.857743992,4247780.857743992,7,7,7,Ente_007,7,2,202303,,,Isole,2023,3,Basilicata
2024-05-16T20:03:05.990,Erariali,Erariali,4953389.213151216,4953389.213151216,16,16,16,Ente_074,20,3,202311,Verifica manuale,,Centro,2023,11,Calabria
2024-08-31T14:28:06.717,Previdenziali,Previdenziali,2076480.5003554493,2076480.5003554493,4,4,4,Ente_065,65,3,202304,,,Sud,2023,4,Liguria
2024-09-28T17:33:15.709,Assistenziali,Assistenziali,4050620.3325409205,4050620.3325409205,3,3,3,Ente_098,98,5,202409,,,Centro,2024,9,Lazio
2024-08-23T09:28:56.395,Assistenziali,Assistenziali,3138301.2458869284,3138301.2458869284,12,12,12,Ente_087,87,4,202301,,,Centro,2023,1,Lombardia
2024-09-30T13:53:42.911,Previdenziali,Previdenziali,4795337.309084896,4795337.309084896,18,18,18,Ente_094,94,3,202408,,,Centro,2024,8,Sicilia
2024-01-29T18:06:53.336,Erariali,Erariali,1191448.0399850223,1191448.0399850223,14,14,14,Ente_040,40,2,202403,,,Nord,2024,3,Liguria
2024-02-03T15:36:00.598,ERARIALI,Erariali,2724633.879296707,2724633.879296707,1,1,1,Ente_083,83,1,202408,,,Isole,2024,8,Basilicata
2024-11-19T11:26:56.141,Mista,Assistenziali,2044570.2958946354,2044570.2958946354,7,7,7,Ente_057,57,5,202408,,,Sud,2024,8,Veneto
2024-03-09T05:39:04.316,Erariali,Erariali,2709038.163739133,2709038.163739133,19,19,19,Ente_033,33,4,202406,,,Isole,2024,6,Marche
2024-12-17T05:01:14.710,erariali,Erariali,1345021.5590108573,1345021.5590108573,3,3,3,Ente_098,98,4,202302,,,,2023,2,Campania
2024-09-17T02:58:05.557,Assistenziali,Assistenziali,2489233.0674160044,2489233.0674160044,15,15,15,Ente_080,80,3,202301,,,,2023,1,Lombardia
2024-01-26T20:50:00.799,Assistenziali,Assistenziali,3124395.9294771007,3124395.9294771007,19,19,19,Ente_034,34,5,202303,,,Sud,2023,3,Abruzzo
2024-10-01T03:22:27.526,Mista,Assistenziali,406998.20411346096,406998.20411346096,9,9,9,Ente_030,30,1,202412,,,,2024,12,Campania
2024-02-20T00:37:32.555,ERARIALI,Erariali,3715193.2867833083,3715193.2867833083,18,18,18,Ente_024,24,1,202403,,,Centro,2024,3,Molise
03-08-24,Previdenziali,Assistenziali,3532908.292838926,3532908.292838926,1,1,1,Ente_096,96,4,202407,,Sistema legacy,Isole,2024,7,Liguria
14.04.2024,Previdenziali,Previdenziali,4402407.549655975,4402407.549655975,7,7,7,Ente_036,36,4,202312,,,,2023,12,Molise
2024-12-11T14:12:54.309,Mista,Assistenziali,2129856.9024978178,2129856.9024978178,15,15,15,Ente_016,34,1,202311,,,Nord,2023,11,Toscana
2024-01-30T11:53:41.494,Assistenziali,Assistenziali,309283.99394097395,309283.99394097395,7,7,7,Ente_083,83,2,202311,,,Centro,2023,11,Abruzzo
2024-05-25T21:21:11.555,Da definire,Erariali,2307844.183979413,2307844.183979413,9,9,9,Ente_058,58,4,202408,,,Isole,2024,8,Toscana
2024-05-21T03:33:46.609,Erariali,Erariali,688908.2511377452,688908.2511377452,16,16,16,Ente_003,3,5,202406,,,,2024,6,Sardegna
2024-06-15T10:55:04.772,Assistenziali,Assistenziali,3237586.620795567,3237586.620795567,19,19,19,Ente_081,81,3,202301,,,Centro,2023,1,Puglia
2024-01-23T14:48:29.108,Previdenziali,Previdenziali,236610.48913239787,236610.48913239787,12,12,12,Ente_031,31,4,202310,,,Isole,2023,10,Lombardia
2024-06-15T22:01:08.794,Erariali,Erariali,1870608.034732248,1870608.034732248,18,18,18,Ente_003,3,2,202309,,,Sud,2023,9,Calabria
2024-09-02T08:54:56.371,Erariali,Erariali,415131.64953898935,415131.64953898935,16,16,16,Ente_012,12,3,202408,,,,2024,8,Lazio
2024-05-13T02:49:22.854,Netto,Netto,17828.803923944935,17828.803923944935,5,5,5,Ente_038,38,2,202406,,,Isole,2024,6,Valle d'Aosta
2024-07-07T06:27:53.615,ERARIALI,Erariali,4802825.562284057,4802825.562284057,2,2,2,Ente_046,46,2,202305,,,Sud,2023,5,Emilia-Romagna
2024-03-24T09:32:27.767,Da definire,Previdenziali,4980640.612783375,4980640.612783375,16,16,16,Ente_094,94,3,202406,,,Nord,2024,6,Sicilia
2024-04-06T08:08:55.890,Assistenziali,Assistenziali,2777959.2547075334,2777959.2547075334,6,6,6,Ente_062,62,4,202410,,,,2024,10,Abruzzo
2024-09-25T22:01:50.205,Erariali,Erariali,"1195540,293877474032",1195540.293877474,8,8,8,Ente_070,70,1,202311,,,Isole,2023,11,Molise
2024-07-29T04:51:06.846,Netto,Netto,4555584.085006478,4555584.085006478,19,19,19,Ente_077,77,3,202401,,,Centro,2024,1,Abruzzo
16.07.2023,Erariali,Erariali,4615259.948783457,4615259.948783457,1,1,1,Ente_053,53,3,202404,,,,2024,4,Piemonte
2024-01-01T16:58:07.864,Previdenziali,Previdenziali,4272689.946962359,4272689.946962359,5,5,5,Ente_034,34,1,202302,,,Sud,2023,2,Lombardia
2024-06-06T08:44:15.244,Netto,Netto,"2722305,552852342837",2722305.552852343,19,19,19,Ente_005,5,3,202305,,,Isole,2023,5,Sicilia
2024-06-18T17:39:35.286,Mista,Previdenziali,374436.10231924115,374436.10231924115,7,7,7,Ente_086,86,5,202407,,,Centro,2024,7,Sicilia
2024-09-25T08:52:03.354,Previdenziali,Previdenziali,443106.19875645236,443106.19875645236,10,10,10,Ente_073,73,4,202409,,Sistema legacy,Sud,2024,9,Trentino-Alto Adige
2024-07-30T11:56:32.784,Da definire,Previdenziali,4483202.3187755635,4483202.3187755635,16,16,16,Ente_033,33,1,202309,,,Nord,2023,9,Abruzzo
2024-04-28T22:03:41.475,Assistenziali,Assistenziali,4379258.410438689,4379258.410438689,13,13,13,Ente_027,27,4,202312,,,Sud,2023,12,Friuli-Venezia Giulia
2024-05-30T17:25:04.082,Previdenziali,Previdenziali,2172551.848656907,2172551.848656907,7,7,7,Ente_012,12,1,202405,,Sistema legacy,Sud,2024,5,Basilicata
2024-07-13T15:16:09.109,Previdenziali,Previdenziali,1641444.94276265,1641444.94276265,5,5,5,Ente_018,18,3,202308,,,Sud,2023,8,Lombardia
2024-03-16T01:15:31.949,Assistenziali,Assistenziali,3220975.476800367,3220975.476800367,18,18,18,Ente_047,47,3,202303,,,Sud,2023,3,Basilicata
2024/04/04,Erariali,Erariali,4035132.753329369,4035132.753329369,10,10,10,Ente_042,42,4,202308,,,Isole,2023,8,Calabria
2024-03-29T14:21:49.982,Mista,Assistenziali,3658693.0253170533,3658693.0253170533,8,8,8,Ente_073,73,2,202412,,,Sud,2024,12,Basilicata
2024-02-19T07:13:42.799,Assistenziali,Assistenziali,3078399.0873154807,3078399.0873154807,4,4,4,Ente_089,89,5,202404,,,Isole,2024,4,Emilia-Romagna
2024-09-08T14:00:33.935,Erariali,Erariali,1158323.711179712,1158323.711179712,1,1,1,Ente_030,30,4,202310,,,Sud,2023,10,Umbria
2024-03-07T06:26:10.908,PREVIDENZIALI,Netto,1313261.841234355,1313261.841234355,13,13,13,Ente_037,37,3,202406,,,,2024,6,Toscana
28.10.2023,Erariali,Erariali,3620613.339507111,3620613.339507111,10,10,10,Ente_042,42,4,202407,,,Centro,2024,7,Abruzzo
2024-06-27T11:37:20.723,Mista,Assistenziali,4013296.6424027043,4013296.6424027043,12,12,12,Ente_016,16,4,202302,,,Nord,2023,2,Veneto
2024-10-03T00:58:31.290,erariali,Erariali,581559.8053098499,581559.8053098499,20,20,20,Ente_027,27,3,202401,,,Nord,2024,1,Valle d'Aosta
2024-10-07T05:08:32.644,Assistenziali,Assistenziali,937297.941508819,937297.941508819,2,2,2,Ente_023,23,2,202411,,,Nord,2024,11,Liguria
2024-02-27T11:10:50.200,Previdenziali,Previdenziali,3402670.8406246793,3402670.8406246793,6,6,6,Ente_070,70,1,202306,,,Centro,2023,6,Trentino-Alto Adige
2024/07/02,Assistenziali,Netto,1945543.9507695343,1945543.9507695343,10,10,10,Ente_095,95,2,MAR-2024,,,Sud,2024,3,Lombardia
2024-01-03T14:34:41.325,Erariali,Erariali,2816901.0434878822,2816901.0434878822,10,10,10,Ente_078,78,3,202404,,,,2024,4,Molise
26.10.2024,Erariali ,Erariali,3074459.948325525,3074459.948325525,3,3,3,Ente_027,27,4,202310,,,Centro,2023,10,Calabria
2024-08-25T23:08:11.408,Erariali,Erariali,3881241.132869392,3881241.132869392,6,6,6,Ente_017,17,5,202401,,,Isole,2024,1,Valle d'Aosta
2024-08-16T20:29:41.606,Da definire,Assistenziali,4028779.0366338207,4028779.0366338207,15,15,15,Ente_006,6,1,202304,,,Isole,2023,4,Campania
2024-03-30T12:21:42.789,Erariali ,Erariali,1401201.130062021,1401201.130062021,12,12,12,Ente_078,78,4,202311,,,Centro,2023,11,Piemonte
2024-09-15T22:32:04.961,Netto,Netto,2706942.347881934,2706942.347881934,9,9,9,Ente_083,83,2,202404,,,Nord,2024,4,Toscana
10.07.2024,Da definire,Assistenziali,618496.1691707794,618496.1691707794,4,4,4,Ente_010,10,1,202311,,,Nord,2023,11,Emilia-Romagna
2024/10/28,Mista,Netto,4210233.828319046,4210233.828319046,6,6,6,Ente_045,45,5,202401,,,Sud,2024,1,Calabria
2024-03-17T11:54:40.507,Erariali,Erariali,4227394.243727645,4227394.243727645,18,18,18,Ente_056,56,2,202404,,,Isole,2024,4,Umbria
2024-09-14T20:12:02.730,Mista,Previdenziali,1498229.0892782828,1498229.0892782828,6,6,6,Ente_031,31,1,202311,,,,2023,11,Sicilia
2024-02-20T14:28:13.600,Erariali,Erariali,803940.4169027905,803940.4169027905,1,1,1,Ente_091,91,4,202309,,,Isole,2023,9,Lombardia
23-01-24,Assistenziali,Assistenziali,351388.7992231326,351388.7992231326,12,12,12,Ente_040,40,5,202404,,,Centro,2024,4,Veneto
2024-09-09T10:00:11.246,Assistenziali,Assistenziali,2875307.233116018,2875307.233116018,3,3,3,Ente_003,3,4,202405,,,,2024,5,Liguria
2024-05-02T19:36:57.640,Erariali,Erariali,458049.07389899914,458049.07389899914,12,17,17,Ente_047,47,3,202405,,,Isole,2024,5,Abruzzo
08.08.2024,Erariali,Erariali,3403293.628258379,3403293.628258379,3,3,3,Ente_092,92,5,202309,,,Isole,2023,9,Lombardia
2023/08/08,Previdenziali,Previdenziali,3390953.8787696976,3390953.8787696976,10,10,10,Ente_024,24,1,202409,,,Isole,2024,9,Emilia-Romagna
2024-12-02T00:04:06.854,Previdenziali,Previdenziali,3070323.0482509914,3070323.0482509914,6,6,6,Ente_011,11,3,202305,,,Sud,2023,5,Sicilia
2024-01-13T22:50:43.607,Mista,Previdenziali,4382925.948813609,4382925.948813609,17,17,17,Ente_075,75,3,202301,,,Centro,2023,1,Sardegna
2024-05-15T15:01:10.586,ERARIALI,Netto,1892025.1829529298,1892025.1829529298,1,1,1,Ente_031,31,4,FEB-2023,,,Centro,2023,2,Umbria
2024-07-08T06:03:54.934,Mista,Previdenziali,4511445.643540263,4511445.643540263,2,2,2,Ente_047,47,1,202407,,,Sud,2024,7,Calabria
2024-05-02T15:11:51.565,Previdenziali,Previdenziali,185589.9188618081,185589.9188618081,19,19,19,Ente_078,78,2,202402,,,Isole,2024,2,Toscana
2024-06-11T04:22:18.343,PREVIDENZIALI,Previdenziali,564672.1826191163,564672.1826191163,20,20,20,Ente_043,43,3,202308,,,Centro,2023,8,Emilia-Romagna
2024-03-23T05:07:10.970,Assistenziali,Assistenziali,2061615.607029698,2061615.607029698,6,6,6,Ente_011,11,5,202304,,,Nord,2023,4,Emilia-Romagna
2024-11-07T10:08:37.924,Da definire,Assistenziali,2970371.100424179,2970371.100424179,10,10,10,Ente_056,56,5,202405,,,Nord,2024,5,Lazio
2024-01-30T14:37:11.053,Erariali,Netto,162845.80756018864,162845.80756018864,10,10,10,Ente_006,6,2,202308,,,,2023,8,Basilicata
2024-03-18T01:58:28.729,Previdenziali,Previdenziali,2837604.9226498962,2837604.9226498962,18,18,18,Ente_001,1,3,202405,,,Centro,2024,5,Toscana
2024-12-29T04:11:31.527,Erariali,Erariali,1537684.184098674,1537684.184098674,8,8,8,Ente_076,76,2,202406,,,Nord,2024,6,Molise
2024-12-07T01:03:29.610,Erariali ,Erariali,4435846.892251334,4435846.892251334,20,20,18,Ente_002,2,5,202308,,,Nord,2023,8,Valle d'Aosta
2024-02-05T15:39:49.531,Netto,Netto,2666889.6737519857,2666889.6737519857,7,7,7,Ente_036,36,5,202402,,,Centro,2024,2,Trentino-Alto Adige
2024-01-20T05:38:29.557,Assistenziali,Assistenziali,2939881.647178951,2939881.647178951,10,10,10,Ente_073,73,1,202401,,,Nord,2024,1,Toscana
2024-08-12T22:09:14.962,Erariali,Erariali,4728163.433763302,4728163.433763302,1,1,1,Ente_080,80,3,12/2024,,,,2024,12,Veneto
2024-07-14T10:54:54.192,Previdenziali,Previdenziali,3821090.962246313,3821090.962246313,15,15,15,Ente_041,41,4,202405,,,,2024,5,Lombardia
2024-08-04T08:27:27.894,Previdenziali,Previdenziali,2191928.0574676814,2191928.0574676814,10,10,10,Ente_098,98,5,202302,,,Nord,2023,2,Molise
2024-03-14T01:55:27.057,Erariali,Erariali,2384921.195165141,2384921.195165141,3,3,3,Ente_065,65,4,202308,,,Centro,2023,8,Emilia-Romagna
27.06.2024,Previdenziali,Previdenziali,3239971.418928435,3239971.418928435,9,9,9,Ente_033,33,1,11/2023,,,Centro,2023,11,Emilia-Romagna
2024-04-23T08:11:52.110,Assistenziali,Assistenziali,1001795.884035915,1001795.884035915,13,13,13,Ente_066,66,3,202304,,,,2023,4,Piemonte
2024-01-24T05:49:47.128,Erariali,Erariali,444165.5516301191,444165.5516301191,6,6,6,Ente_093,93,2,202303,,,Nord,2023,3,Emilia-Romagna
2024-01-20T04:51:06.848,Assistenziali,Erariali,1556871.3432121463,1556871.3432121463,19,19,19,Ente_073,73,3,202308,,,Isole,2023,8,Valle d'Aosta
25.09.2024,Previdenziali,Previdenziali,3892135.6068832153,3892135.6068832153,2,2,2,Ente_008,8,5,202307,,,Sud,2023,7,Calabria
2024-01-25T20:53:35.924,Da definire,Assistenziali,1284490531.0954835,1284490531.0954835,12,12,12,Ente_092,92,4,202412,,,Isole,2024,12,Sardegna
2024-03-26T03:15:40.851,Erariali,Erariali,654665.2424792626,654665.2424792626,11,11,11,Ente_003,3,4,202408,,,Isole,2024,8,Valle d'Aosta
2024-12-03T20:18:10.325,Da definire,Erariali,1095893.969712839,1095893.969712839,13,13,13,Ente_044,44,2,202404,,,,2024,4,Campania
18-08-23,Erariali,Erariali,3395185.587116526,3395185.587116526,3,3,3,Ente_011,11,4,202310,,,Centro,2023,10,Lazio
2024-10-07T16:25:31.028,Previdenziali,Previdenziali,3070126.3354109004,3070126.3354109004,17,18,18,Ente_001,1,3,202305,,,,2023,5,Marche
2024/04/17,Erariali,Erariali,3441886.6714848843,4603758.908564645,9,9,9,Ente_048,48,3,202411,,,Centro,2024,11,Umbria
2024-03-15T02:53:23.946,Mista,Previdenziali,1610468.6552792299,1610468.6552792299,15,15,15,Ente_070,70,3,202306,,,Centro,2023,6,Abruzzo
27-07-24,Assistenziali,Assistenziali,4504379.778539425,4504379.778539425,15,15,15,Ente_042,42,3,202303,,,Centro,2023,3,Calabria
2024-01-11T12:58:01.130,Erariali,Erariali,2259400.016283399,2259400.016283399,4,4,4,Ente_077,77,2,202308,,,Nord,2023,8,Molise
2024-07-31T18:53:54.187,Erariali,Erariali,2569051.446602791,2569051.446602791,14,14,14,Ente_045,45,4,202311,,,,2023,11,Veneto
2024-08-27T06:47:26.674,Erariali ,Erariali,4744091.072034634,4744091.072034634,14,14,14,Ente_091,91,2,202406,,,Nord,2024,6,Calabria
2024-09-01T09:00:03.708,Erariali,Erariali,4896407.062456933,4896407.062456933,14,14,14,Ente_087,87,4,202405,,,Isole,2024,5,Marche
2024-08-14T01:43:59.474,Netto,Netto,3308052.086856842,3308052.086856842,18,18,18,Ente_034,34,5,202410,,,Centro,2024,10,Liguria
2024-04-30T14:59:18.363,Netto,Netto,4724121.149686379,4724121.149686379,3,3,3,Ente_032,32,3,202401,,,Sud,2024,1,Toscana
2024-05-03T20:23:15.203,Mista,Assistenziali,2707995.424315876,2707995.424315876,6,6,6,Ente_061,61,2,202402,,,,2024,2,Toscana
2024-05-30T06:53:28.211,PREVIDENZIALI,Previdenziali,1537107.4448882919,1537107.4448882919,8,18,18,Ente_093,93,3,202310,,,Centro,2023,10,Umbria
2024-06-19T21:22:40.620,Netto,Netto,1576149.1869767401,1576149.1869767401,19,19,19,Ente_006,6,4,202405,,,Sud,2024,5,Marche
16-12-24,Erariali,Erariali,2795144.008821845,2795144.008821845,2,2,2,Ente_078,78,4,202405,,,,2024,5,Sicilia
2024-07-14T00:08:31.072,ERARIALI,Erariali,3025575.567155337,3025575.567155337,5,5,5,Ente_078,78,3,202311,,,Centro,2023,11,Veneto
2024-04-15T16:49:42.678,Previdenziali,Previdenziali,2198645.732528825,2198645.732528825,9,9,9,Ente_097,75,5,202405,,,Sud,2024,5,Veneto
2024-12-16T02:00:49.771,Previdenziali,Previdenziali,4418973.646075708,2343126.6066071414,11,11,11,Ente_088,88,2,202309,,,Isole,2023,9,Emilia-Romagna
2024-03-29T02:48:07.242,Netto,Netto,2134053.897449039,2134053.897449039,16,16,16,Ente_062,62,5,202407,,,Nord,2024,7,Sicilia
2024-08-22T01:23:12.786,PREVIDENZIALI,Previdenziali,1367844.8113413416,1367844.8113413416,20,1,1,Ente_035,35,4,202302,,,,2023,2,Veneto
2024-07-08T15:36:42.101,Mista,Erariali,40901.40983935549,40901.40983935549,2,2,2,Ente_011,11,5,202303,,,,2023,3,Sardegna
2024-09-11T22:57:31.986,Erariali,Erariali,4852875.821510026,4852875.821510026,7,7,7,Ente_014,14,2,202406,,,,2024,6,Basilicata
20.02.2024,Erariali ,Erariali,"4121742,102431579027",4121742.102431579,5,5,5,Ente_045,45,1,202404,,,,2024,4,Sardegna
